Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
40,0.7073170731707317,0,25,25,4,4,29.0,0,0,0,0,0,0,0.012856006622314453,0.001009225845336914,0.0004012584686279297,0.0,0.0006442070007324219,0.007369279861450195,4.220008850097656e-05,0.006193876266479492,6.4849853515625e-05,0.0,2.1696090698242188e-05,5.793571472167969e-05,9.202957153320312e-05,0.0020618438720703125
41,0.7142857142857143,0,25,25,5,2,18.0,0,0,0,0,0,0,0.01300811767578125,0.0010471343994140625,0.0004012584686279297,0.0,0.0006442070007324219,0.007398366928100586,4.220008850097656e-05,0.006193876266479492,6.4849853515625e-05,0.0,2.2649765014648438e-05,5.793571472167969e-05,9.202957153320312e-05,0.0021119117736816406
42,0.7209302325581395,0,25,25,5,2,31.5,0,0,0,0,0,0,0.013164043426513672,0.001093149185180664,0.0004012584686279297,0.0,0.0006442070007324219,0.0074274539947509766,4.220008850097656e-05,0.006193876266479492,6.4849853515625e-05,0.0,2.2649765014648438e-05,5.793571472167969e-05,9.202957153320312e-05,0.0021600723266601562
43,0.7045454545454546,0,26,26,5,1,43.0,0,0,0,1,0,0,0.013348102569580078,0.0011377334594726562,0.0004265308380126953,0.0,0.0006442070007324219,0.007459402084350586,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.2649765014648438e-05,5.793571472167969e-05,9.202957153320312e-05,0.0022110939025878906
44,0.7111111111111111,0,26,26,4,1,25.0,0,0,0,0,0,0,0.013491153717041016,0.001177072525024414,0.0004265308380126953,0.0,0.0006442070007324219,0.00748753547668457,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.3603439331054688e-05,5.793571472167969e-05,9.202957153320312e-05,0.002259492874145508
45,0.717391304347826,0,26,26,3,1,4.0,0,0,0,0,0,0,0.01362919807434082,0.0012149810791015625,0.0004265308380126953,0.0,0.0006442070007324219,0.007515668869018555,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.4557113647460938e-05,5.793571472167969e-05,9.202957153320312e-05,0.0023050308227539062
46,0.723404255319149,0,26,26,5,2,31.5,0,0,0,0,0,0,0.013784170150756836,0.001260995864868164,0.0004265308380126953,0.0,0.0006442070007324219,0.0075435638427734375,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.4557113647460938e-05,5.793571472167969e-05,9.202957153320312e-05,0.0023529529571533203
47,0.7083333333333334,0,26,26,3,2,18.0,0,0,0,0,0,0,0.013923168182373047,0.0012989044189453125,0.0004265308380126953,0.0,0.0006442070007324219,0.00757145881652832,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.574920654296875e-05,5.793571472167969e-05,9.202957153320312e-05,0.0023980140686035156
48,0.6938775510204082,0,26,26,4,2,31.5,0,0,0,0,0,0,0.014077186584472656,0.0013477802276611328,0.00042748451232910156,0.0,0.0006442070007324219,0.0076007843017578125,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.574920654296875e-05,5.793571472167969e-05,9.202957153320312e-05,0.0024449825286865234
49,0.7,0,26,26,6,3,26.333333333333332,0,0,0,0,0,0,0.014238119125366211,0.0013937950134277344,0.00042748451232910156,0.0,0.0006442070007324219,0.007631778717041016,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.6702880859375e-05,5.793571472167969e-05,9.202957153320312e-05,0.0024929046630859375
50,0.7,0,26,26,3,2,31.5,0,0,0,0,0,0,0.014384031295776367,0.0014388561248779297,0.0004286766052246094,0.0,0.0006442070007324219,0.007660627365112305,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.765655517578125e-05,5.793571472167969e-05,9.202957153320312e-05,0.0025374889373779297
51,0.68,0,26,26,3,2,25.5,0,0,0,0,0,0,0.014522075653076172,0.0014770030975341797,0.0004298686981201172,0.0,0.0006442070007324219,0.0076885223388671875,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.765655517578125e-05,5.793571472167969e-05,9.202957153320312e-05,0.0025823116302490234
52,0.68,0,26,26,4,2,31.5,0,0,0,0,0,0,0.014673233032226562,0.0015251636505126953,0.00043082237243652344,0.0,0.0006442070007324219,0.00771641731262207,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.765655517578125e-05,5.793571472167969e-05,9.202957153320312e-05,0.0026280879974365234
53,0.68,0,26,26,3,2,31.5,0,0,0,0,0,0,0.014817953109741211,0.0015702247619628906,0.00043082237243652344,0.0,0.0006442070007324219,0.007744312286376953,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.765655517578125e-05,5.793571472167969e-05,9.202957153320312e-05,0.002672910690307617
54,0.66,0,26,26,2,1,13.0,0,0,0,0,0,0,0.014950037002563477,0.0016071796417236328,0.00043082237243652344,0.0,0.0006442070007324219,0.007772684097290039,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.86102294921875e-05,5.793571472167969e-05,9.202957153320312e-05,0.0027158260345458984
55,0.64,0,26,26,4,3,22.666666666666668,0,0,0,0,0,0,0.01509404182434082,0.001646280288696289,0.00043082237243652344,0.0,0.0006442070007324219,0.00780177116394043,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,2.956390380859375e-05,5.793571472167969e-05,9.202957153320312e-05,0.0027620792388916016
56,0.62,0,26,26,3,1,13.0,0,0,0,0,0,0,0.015230178833007812,0.0016841888427734375,0.00043082237243652344,0.0,0.0006442070007324219,0.007829904556274414,4.220008850097656e-05,0.006193876266479492,6.580352783203125e-05,0.0,3.0517578125e-05,5.793571472167969e-05,9.202957153320312e-05,0.0028061866760253906
