Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
5800,0.82,0.7237000000000027,1654,2000,30,9,5134.384615384615,0,0,0,0,0,0,36.08146095275879,15.833237171173096,0.007138490676879883,0.07137298583984375,0.9540743827819824,0.6866235733032227,2.8848648071289062e-05,0.6204440593719482,3.975388288497925,0.0,8.738375663757324,4.012151002883911,0.26621294021606445,1.749547004699707
5801,0.82,0.7237000000000027,1654,2000,28,16,5065.0526315789475,0,0,0,0,0,0,36.08568811416626,15.83710503578186,0.007139444351196289,0.07137298583984375,0.9540743827819824,0.6866896152496338,2.8848648071289062e-05,0.6204440593719482,3.975388288497925,0.0,8.73837685585022,4.012151002883911,0.26621294021606445,1.7496941089630127
5802,0.82,0.7237000000000027,1653,2000,43,19,4638.875,0,1,1,0,2,0,36.0956871509552,15.840853929519653,0.007140398025512695,0.07140493392944336,0.9543383121490479,0.6867635250091553,2.8848648071289062e-05,0.6204440593719482,3.9767673015594482,0.0,8.74239182472229,4.013542175292969,0.26625800132751465,1.7498643398284912
5803,0.82,0.7237000000000027,1654,2000,50,48,4717.773584905661,0,0,2,0,1,0,36.106218099594116,15.844473600387573,0.0071413516998291016,0.07140493392944336,0.9547350406646729,0.6868727207183838,2.8848648071289062e-05,0.6204440593719482,3.9785141944885254,0.0,8.746434688568115,4.015299081802368,0.26633191108703613,1.7500503063201904
5804,0.82,0.7237000000000027,1654,2000,35,13,5136.625,0,0,1,0,1,0,36.11638402938843,15.848021507263184,0.007142305374145508,0.07140493392944336,0.9550480842590332,0.6869425773620605,2.8848648071289062e-05,0.6204440593719482,3.9801552295684814,0.0,8.750585556030273,4.016949892044067,0.2663722038269043,1.7502191066741943
5805,0.8,0.7237000000000027,1654,2000,31,15,4137.4,0,0,2,0,2,0,36.12699317932129,15.851584434509277,0.00714421272277832,0.07144474983215332,0.9554579257965088,0.687016487121582,2.8848648071289062e-05,0.6204440593719482,3.9820733070373535,0.0,8.754754304885864,4.0188798904418945,0.2664144039154053,1.750385046005249
5806,0.8,0.7237000000000027,1652,2000,35,5,5421.857142857143,0,0,1,0,2,0,36.137240171432495,15.855466365814209,0.007146358489990234,0.07148194313049316,0.9558849334716797,0.6870794296264648,2.8848648071289062e-05,0.6204440593719482,3.9831671714782715,0.0,8.75906229019165,4.019984245300293,0.26644134521484375,1.7505724430084229
5807,0.8,0.7237000000000027,1652,2000,53,39,4222.370967741936,0,1,2,0,2,0,36.14824914932251,15.859365463256836,0.0071485042572021484,0.07152223587036133,0.9562289714813232,0.6871833801269531,2.8848648071289062e-05,0.6204440593719482,3.9849603176116943,0.0,8.763233423233032,4.021788120269775,0.2665071487426758,1.7508025169372559
5808,0.8,0.7237000000000027,1652,2000,65,43,3570.0,0,1,2,0,2,0,36.15891933441162,15.863147735595703,0.007149457931518555,0.07157731056213379,0.9566240310668945,0.6872992515563965,2.8848648071289062e-05,0.6204440593719482,3.9867851734161377,0.0,8.767049312591553,4.02362322807312,0.2665741443634033,1.7510128021240234
5809,0.82,0.7237000000000027,1652,2000,28,14,4997.526315789473,0,0,0,0,0,0,36.16275715827942,15.866631507873535,0.007151365280151367,0.07157731056213379,0.9566240310668945,0.6873631477355957,2.8848648071289062e-05,0.6204440593719482,3.9867851734161377,0.0,8.76705026626587,4.02362322807312,0.2665741443634033,1.7511627674102783
5810,0.82,0.7237000000000027,1652,2000,31,24,4971.181818181818,0,1,2,0,2,0,36.17406630516052,15.869853496551514,0.0071523189544677734,0.07161617279052734,0.9569242000579834,0.6874353885650635,2.8848648071289062e-05,0.6204440593719482,3.9885289669036865,0.0,8.772584438323975,4.025379419326782,0.26662230491638184,1.7512760162353516
5811,0.84,0.7237000000000027,1652,2000,27,14,4779.047619047619,0,0,0,0,0,0,36.17828106880188,15.873642683029175,0.00715327262878418,0.07161617279052734,0.9569242000579834,0.6875154972076416,2.8848648071289062e-05,0.6204440593719482,3.9885289669036865,0.0,8.772585391998291,4.025379419326782,0.26662230491638184,1.7514643669128418
5812,0.84,0.7237000000000027,1653,2000,35,32,4942.911764705882,0,1,2,0,1,0,36.18901705741882,15.877320766448975,0.0071544647216796875,0.07167816162109375,0.9572713375091553,0.6876065731048584,2.8848648071289062e-05,0.6204440593719482,3.9903016090393066,0.0,8.776848316192627,4.027161359786987,0.26668524742126465,1.7516334056854248
5813,0.84,0.7237000000000027,1654,2000,43,28,4469.40625,0,1,2,0,1,0,36.199841022491455,15.881269931793213,0.007155656814575195,0.07172107696533203,0.957604169845581,0.6876988410949707,2.8848648071289062e-05,0.6204440593719482,3.9919915199279785,0.0,8.780988454818726,4.0288636684417725,0.26674509048461914,1.7518374919891357
5814,0.86,0.7237000000000027,1654,2000,51,33,4214.790697674419,0,1,2,0,2,0,36.210140228271484,15.88502287864685,0.0071566104888916016,0.0717620849609375,0.9579074382781982,0.687795877456665,2.8848648071289062e-05,0.6204440593719482,3.9935293197631836,0.0,8.784973382949829,4.030412673950195,0.2668039798736572,1.7520313262939453
5815,0.84,0.7237000000000027,1654,2000,31,12,4854.538461538462,0,0,0,0,0,0,36.21384596824646,15.888397932052612,0.007157564163208008,0.0717620849609375,0.9579074382781982,0.6878509521484375,2.8848648071289062e-05,0.6204440593719482,3.9935293197631836,0.0,8.784974336624146,4.030412673950195,0.2668039798736572,1.7521672248840332
5816,0.84,0.7237000000000027,1654,2000,70,54,3329.723404255319,0,0,2,0,1,0,36.22352313995361,15.892044067382812,0.007158517837524414,0.0717620849609375,0.9583141803741455,0.6879677772521973,2.8848648071289062e-05,0.6204440593719482,3.994438409805298,0.0,8.788845300674438,4.031335830688477,0.26688480377197266,1.7523784637451172
5817,0.84,0.7237000000000027,1654,2000,24,15,4082.176470588235,0,1,1,0,2,0,36.23373794555664,15.895468950271606,0.00715947151184082,0.07181596755981445,0.9585235118865967,0.6880548000335693,2.8848648071289062e-05,0.6204440593719482,3.9962751865386963,0.0,8.79305124282837,4.033181667327881,0.266925573348999,1.7525274753570557
5818,0.82,0.7237000000000027,1654,2000,21,3,5639.666666666667,0,0,0,0,0,0,36.23738718032837,15.898826837539673,0.007161140441894531,0.07181596755981445,0.9585235118865967,0.6881089210510254,2.8848648071289062e-05,0.6204440593719482,3.9962751865386963,0.0,8.793052196502686,4.033181667327881,0.266925573348999,1.7526662349700928
5819,0.82,0.7237000000000027,1654,2000,49,21,4698.225806451613,0,0,0,0,0,0,36.24129009246826,15.902272701263428,0.0071620941162109375,0.07181596755981445,0.9585235118865967,0.6881740093231201,2.8848648071289062e-05,0.6204440593719482,3.9962751865386963,0.0,8.793053150177002,4.033181667327881,0.266925573348999,1.7528324127197266
5820,0.84,0.7237000000000027,1652,2000,48,43,3585.957746478873,2,0,1,0,2,0,36.25042510032654,15.905906438827515,0.00716400146484375,0.07181596755981445,0.9589405059814453,0.6882741451263428,2.8848648071289062e-05,0.6204440593719482,3.9962751865386963,0.0,8.797446966171265,4.033198833465576,0.2670016288757324,1.7530186176300049
5821,0.84,0.7237000000000027,1652,2000,34,24,2394.9545454545455,0,1,2,0,2,0,36.26028513908386,15.909360647201538,0.007164955139160156,0.07185721397399902,0.9593217372894287,0.6883540153503418,2.8848648071289062e-05,0.6204440593719482,3.997929096221924,0.0,8.801252841949463,4.034868001937866,0.26704955101013184,1.7531628608703613
5822,0.82,0.7237000000000027,1652,2000,20,7,5330.285714285715,0,0,0,0,0,0,36.26393127441406,15.912623643875122,0.007166147232055664,0.07185721397399902,0.9593486785888672,0.6884119510650635,2.8848648071289062e-05,0.6204440593719482,3.997929096221924,0.0,8.801252841949463,4.034868001937866,0.267075777053833,1.7532846927642822
5823,0.82,0.7237000000000027,1652,2000,58,52,4043.753246753247,0,0,0,0,0,0,36.26774311065674,15.91588044166565,0.007167339324951172,0.07185721397399902,0.9593486785888672,0.6885168552398682,2.8848648071289062e-05,0.6204440593719482,3.997929096221924,0.0,8.80125379562378,4.034868001937866,0.267075777053833,1.7534456253051758
5824,0.82,0.7237000000000027,1652,2000,31,19,4922.809523809524,0,0,0,0,0,0,36.27112126350403,15.91895055770874,0.007168292999267578,0.07185721397399902,0.9593486785888672,0.6885735988616943,2.8848648071289062e-05,0.6204440593719482,3.997929096221924,0.0,8.80125379562378,4.034868001937866,0.267075777053833,1.7535555362701416
5825,0.8,0.7237000000000027,1652,2000,26,10,5357.1,0,0,2,0,2,0,36.28008413314819,15.92189335823059,0.007169485092163086,0.07188916206359863,0.9596335887908936,0.6886236667633057,2.8848648071289062e-05,0.6204440593719482,3.999178171157837,0.0,8.805367708206177,4.036126136779785,0.2671036720275879,1.7536532878875732
5826,0.8,0.7237000000000027,1651,2000,59,56,4422.628205128205,0,0,2,0,2,0,36.289860248565674,15.925118446350098,0.0071713924407958984,0.07192111015319824,0.9598355293273926,0.6887357234954834,2.8848648071289062e-05,0.6204440593719482,4.000780344009399,0.0,8.809252738952637,4.037737131118774,0.26718688011169434,1.7538914680480957
5827,0.8,0.7237000000000027,1651,2000,42,33,4813.51282051282,0,1,1,0,2,0,36.29971194267273,15.9285147190094,0.007173061370849609,0.0719609260559082,0.9600474834442139,0.688831090927124,2.8848648071289062e-05,0.6204440593719482,4.0023791790008545,0.0,8.813172578811646,4.039345979690552,0.2672460079193115,1.7540686130523682
5828,0.8,0.7237000000000027,1650,2000,32,16,4770.681818181818,1,0,2,0,2,0,36.30870032310486,15.93196177482605,0.007174253463745117,0.07199788093566895,0.9603593349456787,0.6889030933380127,2.8848648071289062e-05,0.6204440593719482,4.003242015838623,0.0,8.81697130203247,4.040225028991699,0.2672879695892334,1.7542593479156494
5829,0.8,0.7237000000000027,1650,2000,69,58,3587.402777777778,0,0,0,0,0,0,36.313125133514404,15.935449600219727,0.0071752071380615234,0.07199788093566895,0.9605081081390381,0.6890251636505127,2.8848648071289062e-05,0.6204440593719482,4.003242015838623,0.0,8.816972017288208,4.040225028991699,0.267366886138916,1.7544434070587158
5830,0.82,0.7237000000000027,1650,2000,17,15,5148.764705882353,0,1,2,0,2,0,36.32219219207764,15.9384925365448,0.00717616081237793,0.07203269004821777,0.9608328342437744,0.689082145690918,2.8848648071289062e-05,0.6204440593719482,4.004806280136108,0.0,8.820728063583374,4.041797161102295,0.2673978805541992,1.7545483112335205
5831,0.82,0.7237000000000027,1652,2000,41,32,4373.975,0,1,1,0,0,0,36.331900119781494,15.941771507263184,0.007177114486694336,0.07207655906677246,0.9612166881561279,0.6891751289367676,2.8848648071289062e-05,0.6204440593719482,4.006258487701416,0.0,8.824681997299194,4.043259143829346,0.2674539089202881,1.7547154426574707
5832,0.84,0.7237000000000027,1652,2000,62,45,3649.7567567567567,0,0,2,0,1,0,36.34127116203308,15.9452064037323,0.0071790218353271484,0.07207655906677246,0.9615256786346436,0.6892871856689453,2.8848648071289062e-05,0.6204440593719482,4.007423400878906,0.0,8.828354835510254,4.044437408447266,0.26752161979675293,1.7549238204956055
5833,0.84,0.7237000000000027,1651,2000,33,21,3884.681818181818,0,0,2,0,2,0,36.35009217262268,15.948601484298706,0.007180213928222656,0.07207655906677246,0.9617116451263428,0.6893570423126221,2.8848648071289062e-05,0.6204440593719482,4.008652210235596,0.0,8.831792831420898,4.04567551612854,0.2675614356994629,1.7550725936889648
5834,0.84,0.7237000000000027,1650,2000,36,28,5057.677419354839,0,0,1,0,2,0,36.36014223098755,15.952078580856323,0.0071811676025390625,0.07207655906677246,0.962033748626709,0.689446210861206,2.8848648071289062e-05,0.6204440593719482,4.010020017623901,0.0,8.836085081100464,4.047053575515747,0.2676124572753906,1.7552518844604492
5835,0.82,0.7237000000000027,1651,2000,20,4,4462.25,0,1,1,0,1,0,36.37025713920593,15.955782651901245,0.007181882858276367,0.07212972640991211,0.9625396728515625,0.6895022392272949,2.8848648071289062e-05,0.6204440593719482,4.01159930229187,0.0,8.83994197845459,4.048643589019775,0.2676393985748291,1.7554149627685547
5836,0.8,0.7237000000000027,1651,2000,35,15,5135.0625,0,1,2,0,2,0,36.37972807884216,15.95921778678894,0.007183074951171875,0.07216763496398926,0.9628884792327881,0.6895670890808105,2.8848648071289062e-05,0.6204440593719482,4.013002395629883,0.0,8.84372615814209,4.050056457519531,0.26767826080322266,1.7555551528930664
5837,0.78,0.7237000000000027,1651,2000,25,15,4646.35294117647,0,0,1,0,1,0,36.389652967453,15.962747812271118,0.007184267044067383,0.07216763496398926,0.9629294872283936,0.6896319389343262,2.8848648071289062e-05,0.6204440593719482,4.014554500579834,0.0,8.848072290420532,4.05161714553833,0.2677180767059326,1.7556982040405273
5838,0.78,0.7237000000000027,1651,2000,57,17,5249.1578947368425,0,0,2,0,2,0,36.40018916130066,15.966599941253662,0.007185220718383789,0.07216763496398926,0.9631614685058594,0.6897099018096924,2.8848648071289062e-05,0.6204440593719482,4.016320705413818,0.0,8.852099418640137,4.053394079208374,0.2677631378173828,1.7559211254119873
5839,0.78,0.7237000000000027,1649,2000,65,30,3124.717391304348,0,0,1,0,2,0,36.40965509414673,15.970529794692993,0.007186174392700195,0.07220792770385742,0.9634795188903809,0.6898081302642822,2.8848648071289062e-05,0.6204440593719482,4.016916513442993,0.0,8.855932474136353,4.054001092910767,0.26781797409057617,1.7561492919921875
5840,0.78,0.7237000000000027,1649,2000,32,26,5268.571428571428,0,1,2,0,1,0,36.41849112510681,15.973753929138184,0.007187366485595703,0.07223892211914062,0.9637606143951416,0.6898891925811768,2.8848648071289062e-05,0.6204440593719482,4.017948389053345,0.0,8.859678506851196,4.055041313171387,0.267866849899292,1.7562932968139648
5841,0.78,0.7237000000000027,1649,2000,26,22,5077.84,0,0,0,0,0,0,36.422744035720825,15.977572917938232,0.007189512252807617,0.07223892211914062,0.9637606143951416,0.6899752616882324,2.8848648071289062e-05,0.6204440593719482,4.017948389053345,0.0,8.859679698944092,4.055041313171387,0.267866849899292,1.7564764022827148
5842,0.78,0.7237000000000027,1649,2000,25,10,5199.666666666667,0,0,0,0,0,0,36.42659831047058,15.981135129928589,0.007190704345703125,0.07223892211914062,0.9637606143951416,0.6900334358215332,2.8848648071289062e-05,0.6204440593719482,4.017948389053345,0.0,8.859680652618408,4.055041313171387,0.267866849899292,1.756589651107788
5843,0.76,0.7237000000000027,1649,2000,52,21,4965.620689655172,0,0,0,0,0,0,36.430943965911865,15.98493480682373,0.007191658020019531,0.07223892211914062,0.9637606143951416,0.6901133060455322,2.8848648071289062e-05,0.6204440593719482,4.017948389053345,0.0,8.859681844711304,4.055041313171387,0.267866849899292,1.756805419921875
5844,0.76,0.7237000000000027,1648,2000,35,19,5171.55,0,0,1,0,2,0,36.44096302986145,15.988405704498291,0.007192850112915039,0.07227396965026855,0.9640989303588867,0.6901834011077881,2.8848648071289062e-05,0.6204440593719482,4.019412994384766,0.0,8.863900661468506,4.056517601013184,0.2679166793823242,1.75693941116333
5845,0.76,0.7237000000000027,1648,2000,49,16,3500.4583333333335,0,1,2,0,1,0,36.4506311416626,15.99216079711914,0.007194042205810547,0.07230997085571289,0.9644150733947754,0.6902594566345215,2.8848648071289062e-05,0.6204440593719482,4.020371675491333,0.0,8.867896795272827,4.057494640350342,0.267960786819458,1.7571263313293457
5846,0.76,0.7237000000000027,1648,2000,37,33,4550.2972972972975,0,0,2,0,2,0,36.46076512336731,15.99562668800354,0.007194995880126953,0.07230997085571289,0.9647259712219238,0.69034743309021,2.8848648071289062e-05,0.6204440593719482,4.022046804428101,0.0,8.871981620788574,4.059180736541748,0.2680206298828125,1.7572953701019287
5847,0.76,0.7237000000000027,1647,2000,39,38,4616.622222222222,0,0,1,0,2,0,36.47046613693237,15.999040603637695,0.007196187973022461,0.07230997085571289,0.964928150177002,0.6904435157775879,2.8848648071289062e-05,0.6204440593719482,4.023475646972656,0.0,8.876025676727295,4.060619831085205,0.26808667182922363,1.7574570178985596
5848,0.76,0.7237000000000027,1648,2000,62,49,4284.983333333334,0,1,2,0,1,0,36.48030424118042,16.002368450164795,0.007197141647338867,0.0723569393157959,0.965224027633667,0.6905496120452881,2.8848648071289062e-05,0.6204440593719482,4.025111436843872,0.0,8.879740476608276,4.0622639656066895,0.2681546211242676,1.7577199935913086
5849,0.76,0.7237000000000027,1648,2000,22,17,4334.25,0,0,1,0,1,0,36.48961424827576,16.005646467208862,0.007198333740234375,0.0723569393157959,0.9656119346618652,0.6906177997589111,2.8848648071289062e-05,0.6204440593719482,4.026514291763306,0.0,8.883541584014893,4.063675880432129,0.26819562911987305,1.7578561305999756
5850,0.76,0.7237000000000027,1649,2000,62,58,4466.931506849315,0,1,1,0,1,0,36.49987006187439,16.00915765762329,0.007199525833129883,0.0724029541015625,0.9658238887786865,0.6907589435577393,2.8848648071289062e-05,0.6204440593719482,4.028065204620361,0.0,8.887598276138306,4.065237998962402,0.2682805061340332,1.7580828666687012
5851,0.78,0.7237000000000027,1649,2000,19,16,5299.941176470588,0,0,0,0,0,0,36.503456115722656,16.01244068145752,0.007199525833129883,0.0724029541015625,0.9658238887786865,0.6908218860626221,2.8848648071289062e-05,0.6204440593719482,4.028065204620361,0.0,8.887599229812622,4.065237998962402,0.2682805061340332,1.7582106590270996
5852,0.76,0.7237000000000027,1649,2000,31,5,5561.166666666667,0,0,1,0,1,0,36.51223397254944,16.01554274559021,0.007199525833129883,0.0724029541015625,0.9662110805511475,0.6908676624298096,2.8848648071289062e-05,0.6204440593719482,4.029325485229492,0.0,8.891273260116577,4.0665059089660645,0.26830434799194336,1.7583212852478027
5853,0.76,0.7237000000000027,1648,2000,35,32,4705.108108108108,0,0,2,0,2,0,36.52452516555786,16.01996397972107,0.0072023868560791016,0.07244491577148438,0.9664351940155029,0.6909844875335693,2.8848648071289062e-05,0.6204440593719482,4.031549453735352,0.0,8.895848512649536,4.068747043609619,0.26836419105529785,1.7585992813110352
5854,0.76,0.7237000000000027,1648,2000,56,53,4349.575757575758,0,1,2,0,2,0,36.535979986190796,16.0238299369812,0.007204294204711914,0.07249212265014648,0.9669241905212402,0.6911218166351318,2.8848648071289062e-05,0.6204440593719482,4.033366918563843,0.0,8.900176763534546,4.07057523727417,0.2684512138366699,1.7588324546813965
5855,0.78,0.7237000000000027,1649,2000,21,16,4180.588235294118,0,0,2,0,1,0,36.545982122421265,16.027581214904785,0.007205486297607422,0.07249212265014648,0.967238187789917,0.6911928653717041,2.8848648071289062e-05,0.6204440593719482,4.034907817840576,0.0,8.904106855392456,4.072126150131226,0.2684950828552246,1.7589807510375977
5856,0.78,0.7237000000000027,1650,2000,34,6,5651.0,0,1,2,0,1,0,36.55599617958069,16.031251192092896,0.007206439971923828,0.07254409790039062,0.9676580429077148,0.6912510395050049,2.8848648071289062e-05,0.6204440593719482,4.036367893218994,0.0,8.908039808273315,4.073596000671387,0.268524169921875,1.7591516971588135
5857,0.78,0.7237000000000027,1649,2000,33,29,5101.210526315789,0,0,1,0,1,0,36.56505608558655,16.03463125228882,0.007207632064819336,0.07254409790039062,0.967836856842041,0.6913332939147949,2.8848648071289062e-05,0.6204440593719482,4.037348985671997,0.0,8.912020921707153,4.0745930671691895,0.26857709884643555,1.7592988014221191
5858,0.78,0.7237000000000027,1650,2000,46,44,4260.277777777777,0,1,2,0,1,0,36.57464814186096,16.038149118423462,0.007208347320556641,0.07259297370910645,0.9682409763336182,0.6914412975311279,2.8848648071289062e-05,0.6204440593719482,4.038830041885376,0.0,8.915483713150024,4.076082944869995,0.268646240234375,1.759474754333496
5859,0.78,0.7237000000000027,1650,2000,57,46,4009.551724137931,0,1,2,0,2,0,36.58518600463867,16.04181718826294,0.007209300994873047,0.07263994216918945,0.9684460163116455,0.6915531158447266,2.8848648071289062e-05,0.6204440593719482,4.040696382522583,0.0,8.91947078704834,4.077959060668945,0.2687222957611084,1.7596747875213623
5860,0.78,0.7237000000000027,1650,2000,71,69,4059.436170212766,0,1,1,0,2,0,36.596129179000854,16.045509099960327,0.007210254669189453,0.07268571853637695,0.9686548709869385,0.6916930675506592,2.8848648071289062e-05,0.6204440593719482,4.042370319366455,0.0,8.923857927322388,4.0796449184417725,0.26881837844848633,1.7598958015441895
5861,0.78,0.7237000000000027,1651,2000,34,20,4923.25,0,0,2,0,1,0,36.60642623901367,16.049214124679565,0.007210969924926758,0.07268571853637695,0.9686939716339111,0.6917741298675537,2.8848648071289062e-05,0.6204440593719482,4.0442492961883545,0.0,8.92793869972229,4.081533908843994,0.26886844635009766,1.7600903511047363
5862,0.78,0.7237000000000027,1651,2000,16,8,5536.875,0,0,0,0,0,0,36.60994005203247,16.052446126937866,0.007211923599243164,0.07268571853637695,0.9686939716339111,0.6918349266052246,2.8848648071289062e-05,0.6204440593719482,4.0442492961883545,0.0,8.927939891815186,4.081533908843994,0.26886844635009766,1.7602143287658691
5863,0.78,0.7237000000000027,1649,2000,20,16,4441.0,1,0,2,0,2,0,36.619712114334106,16.05594515800476,0.00721287727355957,0.07268571853637695,0.9700710773468018,0.6918971538543701,2.8848648071289062e-05,0.6204440593719482,4.044532060623169,0.0,8.932140827178955,4.0818328857421875,0.26891255378723145,1.7603223323822021
5864,0.78,0.7237000000000027,1650,2000,46,42,4247.622950819672,0,0,2,0,1,0,36.62916302680969,16.05905532836914,0.0072138309478759766,0.07268571853637695,0.9703710079193115,0.6919941902160645,2.8848648071289062e-05,0.6204440593719482,4.046111345291138,0.0,8.935941696166992,4.083421945571899,0.2689793109893799,1.760497808456421
5865,0.8,0.7237000000000027,1652,2000,34,27,4484.65625,0,1,2,0,0,0,36.63928699493408,16.062751293182373,0.007215023040771484,0.07272553443908691,0.9708399772644043,0.692075252532959,2.8848648071289062e-05,0.6204440593719482,4.047760248184204,0.0,8.939663648605347,4.085079908370972,0.2690303325653076,1.7606589794158936
5866,0.8,0.7237000000000027,1652,2000,32,28,5172.0,0,0,2,0,2,0,36.64881896972656,16.06612730026245,0.007216215133666992,0.07276153564453125,0.9710428714752197,0.6921565532684326,2.8848648071289062e-05,0.6204440593719482,4.0493550300598145,0.0,8.943445444107056,4.086683988571167,0.2690854072570801,1.7608177661895752
5867,0.8,0.7237000000000027,1651,2000,16,14,4997.941176470588,0,0,1,0,2,0,36.6576828956604,16.069485187530518,0.007218122482299805,0.07276153564453125,0.971350908279419,0.692223310470581,2.8848648071289062e-05,0.6204440593719482,4.05028510093689,0.0,8.947304487228394,4.087623596191406,0.26912665367126465,1.76094651222229
5868,0.82,0.7237000000000027,1651,2000,34,33,4919.470588235294,0,0,0,0,0,0,36.66202116012573,16.072874307632446,0.0072193145751953125,0.07276153564453125,0.9717419147491455,0.6923103332519531,2.8848648071289062e-05,0.6204440593719482,4.05028510093689,0.0,8.947306394577026,4.087623596191406,0.2691836357116699,1.761101245880127
5869,0.82,0.7237000000000027,1652,2000,27,22,5098.962962962963,0,1,0,0,1,0,36.67273497581482,16.076298236846924,0.0072193145751953125,0.07281756401062012,0.9719030857086182,0.6923801898956299,2.8848648071289062e-05,0.6204440593719482,4.051813125610352,0.0,8.952373504638672,4.08916163444519,0.2692275047302246,1.7612323760986328
5870,0.82,0.7237000000000027,1651,2000,72,64,4240.650602409639,1,0,2,0,2,0,36.68283009529114,16.08014440536499,0.007220268249511719,0.07287240028381348,0.9719603061676025,0.6925272941589355,2.8848648071289062e-05,0.6204440593719482,4.052680253982544,0.0,8.956621646881104,4.090047597885132,0.26932668685913086,1.7614951133728027
5871,0.82,0.7237000000000027,1652,2000,34,20,4446.391304347826,0,0,2,0,1,0,36.69271922111511,16.083781480789185,0.007221221923828125,0.07287240028381348,0.9723050594329834,0.6926043033599854,2.8848648071289062e-05,0.6204440593719482,4.0542120933532715,0.0,8.96045184135437,4.091590642929077,0.2693758010864258,1.761669397354126
5872,0.84,0.7237000000000027,1652,2000,57,50,4053.671875,0,1,1,0,2,0,36.703360080718994,16.087250471115112,0.007222175598144531,0.07291531562805176,0.9726738929748535,0.6927223205566406,2.8848648071289062e-05,0.6204440593719482,4.055996417999268,0.0,8.964677572250366,4.0933825969696045,0.26944780349731445,1.7618541717529297
5873,0.82,0.7237000000000027,1652,2000,39,7,5391.142857142857,0,1,2,0,2,0,36.713160276412964,16.09080672264099,0.007223367691040039,0.07295942306518555,0.9728837013244629,0.6927845478057861,2.8848648071289062e-05,0.6204440593719482,4.057563543319702,0.0,8.968608379364014,4.094958543777466,0.26947593688964844,1.7620306015014648
5874,0.82,0.7237000000000027,1652,2000,26,17,4829.0,0,1,2,0,2,0,36.72288203239441,16.094114780426025,0.007224082946777344,0.07300829887390137,0.9732577800750732,0.6928615570068359,2.8848648071289062e-05,0.6204440593719482,4.058981657028198,0.0,8.972694396972656,4.096387624740601,0.2695188522338867,1.7621796131134033
5875,0.82,0.7237000000000027,1652,2000,60,28,4526.4838709677415,0,0,1,0,1,0,36.73257613182068,16.09772491455078,0.007226228713989258,0.07300829887390137,0.9735448360443115,0.6929447650909424,2.8848648071289062e-05,0.6204440593719482,4.060438632965088,0.0,8.976388454437256,4.09785270690918,0.26956892013549805,1.7623746395111084
5876,0.82,0.7237000000000027,1651,2000,41,35,4414.304347826087,0,1,1,0,2,0,36.74185013771057,16.10112690925598,0.007227182388305664,0.07304239273071289,0.9737169742584229,0.6930387020111084,2.8848648071289062e-05,0.6204440593719482,4.06171178817749,0.0,8.980196475982666,4.099136590957642,0.2696218490600586,1.762526512145996
5877,0.8,0.7237000000000027,1652,2000,45,13,5261.0,0,1,2,0,1,0,36.75126123428345,16.104506731033325,0.0072290897369384766,0.07307553291320801,0.9737582206726074,0.6931047439575195,2.8848648071289062e-05,0.6204440593719482,4.06326961517334,0.0,8.98407244682312,4.1007044315338135,0.26965761184692383,1.762697458267212
5878,0.8,0.7237000000000027,1652,2000,31,20,4576.535714285715,0,1,2,0,2,0,36.76079726219177,16.107776641845703,0.007230043411254883,0.07311439514160156,0.9741842746734619,0.6931958198547363,2.8848648071289062e-05,0.6204440593719482,4.064955472946167,0.0,8.987619638442993,4.102407217025757,0.26970553398132324,1.7628896236419678
5879,0.8,0.7237000000000027,1651,2000,28,14,4712.666666666667,0,1,1,0,2,0,36.7692391872406,16.110925674438477,0.007230997085571289,0.07315850257873535,0.9743530750274658,0.6932525634765625,2.8848648071289062e-05,0.6204440593719482,4.065977573394775,0.0,8.991260766983032,4.103437423706055,0.26973938941955566,1.7630164623260498
5880,0.78,0.7237000000000027,1652,2000,31,11,4684.214285714285,0,0,2,0,1,0,36.778640270233154,16.114150524139404,0.007232189178466797,0.07315850257873535,0.9746389389038086,0.6933155059814453,2.8848648071289062e-05,0.6204440593719482,4.06760573387146,0.0,8.995097875595093,4.1050732135772705,0.26976728439331055,1.7631547451019287
5881,0.78,0.7237000000000027,1650,2000,39,23,2572.3333333333335,1,0,2,0,2,0,36.78687810897827,16.117614269256592,0.007233142852783203,0.07315850257873535,0.9749319553375244,0.6933865547180176,2.8848648071289062e-05,0.6204440593719482,4.067833662033081,0.0,8.998822927474976,4.105315208435059,0.26981329917907715,1.7633099555969238
5882,0.78,0.7237000000000027,1651,2000,60,54,4968.0952380952385,0,1,2,0,1,0,36.79661321640015,16.120949029922485,0.007235050201416016,0.07320570945739746,0.9753129482269287,0.6934993267059326,2.8848648071289062e-05,0.6204440593719482,4.069264650344849,0.0,9.002516031265259,4.1067540645599365,0.26989316940307617,1.7635729312896729
