Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,# Rules Removed via Rule Compaction,Total Global Time,Total Matching Time,Total Covering Time,Total Crossover Time,Total Mutation Time,Total Attribute Tracking Time,Total Expert Knowledge Time,Total Model Initialization Time,Total Classifier Add Time,Total Rule Compaction Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time
5046,0.7659574468085106,0.763471074380166,1464,1849,86,23,2442.0,0,0,0,0,0,0,16.173863410949707,7.851621150970459,0.0033502578735351562,0.028734445571899414,0.39122748374938965,0.4087207317352295,7.414817810058594e-05,0.006230592727661133,1.323366641998291,0.0009059906005859375,2.0931167602539062,1.3358280658721924,0.1493213176727295,1.074664831161499
5047,0.7708333333333334,0.763471074380166,1465,1851,68,59,2386.764705882353,0,0,2,0,0,0,16.17850923538208,7.853918075561523,0.003351449966430664,0.028734445571899414,0.3916165828704834,0.40880680084228516,7.414817810058594e-05,0.006230592727661133,1.3246276378631592,0.0009059906005859375,2.093118906021118,1.3370978832244873,0.14940142631530762,1.0748136043548584
5048,0.7755102040816326,0.763471074380166,1465,1851,60,45,2285.0588235294117,0,0,0,0,0,0,16.18131422996521,7.856234073638916,0.0033524036407470703,0.028734445571899414,0.3916165828704834,0.40888190269470215,7.414817810058594e-05,0.006230592727661133,1.3246276378631592,0.0009059906005859375,2.0931200981140137,1.3370978832244873,0.14940142631530762,1.0749619007110596
5049,0.78,0.763471074380166,1465,1851,114,71,2642.3838383838383,0,0,0,0,0,0,16.184884071350098,7.858901023864746,0.0033533573150634766,0.028734445571899414,0.3916165828704834,0.40900111198425293,7.414817810058594e-05,0.006230592727661133,1.3246276378631592,0.0009059906005859375,2.093121290206909,1.3370978832244873,0.14940142631530762,1.0752089023590088
5050,0.76,0.763471074380166,1465,1851,105,11,3057.5454545454545,0,0,0,0,0,0,16.188095092773438,7.861500263214111,0.003354310989379883,0.028734445571899414,0.3916165828704834,0.4090561866760254,7.414817810058594e-05,0.006230592727661133,1.3246276378631592,0.0009059906005859375,2.0931222438812256,1.3370978832244873,0.14940142631530762,1.0754361152648926
5051,0.76,0.763471074380166,1465,1851,53,29,2290.935483870968,0,0,0,0,0,0,16.1909282207489,7.863927364349365,0.003355264663696289,0.028734445571899414,0.3916165828704834,0.40911197662353516,7.414817810058594e-05,0.006230592727661133,1.3246276378631592,0.0009059906005859375,2.093123197555542,1.3370978832244873,0.14940142631530762,1.0755712985992432
5052,0.78,0.763471074380166,1467,1853,99,46,2320.0943396226417,0,0,2,0,0,0,16.19593620300293,7.866520404815674,0.0033562183380126953,0.028734445571899414,0.3918304443359375,0.40918803215026855,7.414817810058594e-05,0.006230592727661133,1.3259694576263428,0.0009059906005859375,2.0931239128112793,1.3384490013122559,0.14947867393493652,1.0757722854614258
5053,0.78,0.763471074380166,1469,1855,84,54,2534.681818181818,0,1,2,0,0,0,16.200539350509644,7.868831634521484,0.0033571720123291016,0.028769493103027344,0.39186739921569824,0.40927696228027344,7.414817810058594e-05,0.006230592727661133,1.3273875713348389,0.0009059906005859375,2.0931248664855957,1.3398752212524414,0.14954757690429688,1.0759482383728027
5054,0.76,0.763471074380166,1469,1855,124,36,3386.9772727272725,0,0,0,0,0,0,16.203882217407227,7.871411561965942,0.0033571720123291016,0.028769493103027344,0.39186739921569824,0.4093589782714844,7.414817810058594e-05,0.006230592727661133,1.3273875713348389,0.0009059906005859375,2.093125820159912,1.3398752212524414,0.14954757690429688,1.0761961936950684
5055,0.76,0.763471074380166,1471,1857,121,108,2824.6015037593984,0,1,1,0,0,0,16.208964347839355,7.873811721801758,0.0033571720123291016,0.0288083553314209,0.39221930503845215,0.40949296951293945,7.414817810058594e-05,0.006230592727661133,1.328584909439087,0.0009059906005859375,2.0931265354156494,1.341078281402588,0.14966869354248047,1.076392412185669
5056,0.76,0.763471074380166,1473,1859,82,36,2950.1428571428573,0,0,2,0,0,0,16.21349835395813,7.8762876987457275,0.0033571720123291016,0.0288083553314209,0.3924543857574463,0.4095618724822998,7.414817810058594e-05,0.006230592727661133,1.3297479152679443,0.0009059906005859375,2.093127727508545,1.3422484397888184,0.1497206687927246,1.0765576362609863
